#KO	A-1	A-2	B-1	B-2	C-1	C-2
K03622	8.33672293392615e-09	7.31377083292609e-09	9.36244243009329e-10	1.96588430311397e-09	3.37852526356225e-10	3.90807067087168e-10
K03623	2.85308221338318e-07	2.80232624782683e-07	1.23472182790129e-05	1.36671410213354e-05	2.5529989652666e-06	2.5900939768868e-06
K03624	0.000236268306203664	0.000234094508941749	0.000261273989608029	0.000248139137088201	0.000332428164727495	0.000342565507747211
K03625	0.000213140692324976	0.000213587069083422	0.000263490829846151	0.000230409684087688	0.000311201234418771	0.000316888170914757
K03626	5.56226353761489e-08	5.62044993455222e-08	1.28394390318394e-07	9.0417024274969e-08	1.47645544529732e-06	1.56287621890649e-06
K03627	1.83033316007318e-05	1.73618987539565e-05	6.11440904614523e-06	6.94706799584094e-06	4.85485315981297e-06	4.56930550371391e-06
K03628	0.000890835912237835	0.000869560578260338	0.000721785179257418	0.000707524784837365	0.000950766471321931	0.000967849106008467
K03629	0.000478658735228846	0.000477914431129138	0.000437764567665817	0.000415537784637532	0.000436426148078305	0.000439976112704073
K03630	0.000302394193014916	0.000311955692937625	0.000409698933248646	0.000384624404974528	0.000366017149498536	0.000360783884335528
K03631	0.000797558124358474	0.000793831373135141	0.000784995255219123	0.00077082803379534	0.000966602997793063	0.000983947290994292
K03632	1.20433775235142e-06	9.65260687911693e-07	0.000237793185259196	0.000261849496400589	8.40889888126282e-06	9.25307353159565e-06
K03633	9.102822770007e-08	8.00853971004997e-08	6.95114324653876e-05	7.65174689157702e-05	2.4101535769873e-06	2.6527838243543e-06
K03634	5.01280501951042e-05	5.02819331409774e-05	0.000137625731400626	0.000152445214188262	9.41532219285361e-05	9.55369933962454e-05
K03635	0.000197985778697797	0.000195986690526488	0.000154954887901662	0.000173576102968693	0.000179585433738508	0.000185882628777207
K03636	7.31091777050647e-05	7.52421915330249e-05	7.11872456070834e-05	7.76034700817638e-05	8.42014145128743e-05	8.66208290732666e-05
K03637	0.000214695673234687	0.000211362952408177	0.000179905019971001	0.000197124590744968	0.000240525861843061	0.000247204602335108
K03638	0.000125146626616954	0.000127838504730078	0.000124054489551725	0.000134939970738741	9.74383654080481e-05	9.89021866007321e-05
K03639	0.00048130112724908	0.00047825786744931	0.000451508794664201	0.000493892816642419	0.000525261441118241	0.000535124642845679
K03640	0.000199367988772448	0.000203877094424056	0.000205986553716131	0.000214545971515696	0.000239217293187685	0.000244906917549521
K03641	0.000713764152275587	0.000714431841790346	0.000511166750400756	0.000538808307601805	0.000569471215644038	0.000583778781580621
K03642	0.000408008391530384	0.000417031938188923	0.000376649347688585	0.000393093352242618	0.000411031889578847	0.000418086184625264
K03643	0.000137689240718403	0.000141942755953335	0.000157251222814337	0.000164303565027604	0.000107089474231144	0.000101430075148036
K03644	0.000526940482853374	0.000524469467482253	0.000442996211049748	0.000436583058487021	0.000408342330577484	0.000401956759071618
K03645	5.7068617593956e-07	5.83450178281369e-07	3.45949777018439e-05	3.80446631212493e-05	2.01338163007252e-06	2.16359466367744e-06
K03646	0.00022132693082841	0.000222176647828438	0.000313103806818966	0.000321751698637799	0.00016234183997955	0.000147298599923477
K03647	5.42897728914023e-05	5.3925755097098e-05	4.1369370868892e-05	4.54908124950783e-05	2.04288013271745e-05	2.01850641456174e-05
K03648	0.000150415031632789	0.000148632881820753	0.000293805230281614	0.000264301337525349	0.000275403788345015	0.000289608204540674
K03649	6.57770878834663e-05	6.4820336826978e-05	2.89034047210509e-05	3.30863834098952e-05	2.01050679441029e-05	1.85950614743513e-05
K03650	0.000527687018699065	0.000535732763862958	0.000700656185117523	0.000645112476687141	0.000794961761989726	0.00081669635729614
K03651	2.00109874288741e-05	2.25902955989191e-05	0.000127817490127453	0.000141531737477104	1.13200962052834e-05	1.00431419800267e-05
K03652	0.000182766699229193	0.00017502640663377	9.32367576348204e-05	9.55193455712195e-05	0.000135712851182795	0.000135623562000638
K03653	2.23859060273374e-08	2.23655622722853e-08	1.2330332991956e-07	1.09461839887808e-07	1.2269336067638e-06	1.00550350485515e-06
K03654	0.000944343226621511	0.000914325967933706	0.00118322691537465	0.00102226287316863	0.00117955683273528	0.00118522719134044
K03655	0.0011766598725457	0.00116429112384859	0.00119103557393233	0.0010994635701148	0.00129608728625447	0.00130640219003762
K03656	0.000119119957069598	0.000122061678694391	0.000421700652289525	0.000448570673406414	9.84524342609471e-05	7.096862977995e-05
K03657	0.00220686921493045	0.00216442048152528	0.0018435396088493	0.00179079919866232	0.00256441901721127	0.0026309592170127
K03658	3.80096889138056e-05	3.73933738368367e-05	0.000158312564076681	0.000158636202955976	2.20885478583067e-05	2.25317405027074e-05
K03660	4.72917818733382e-07	5.8275477320061e-07	2.17823817181954e-05	1.78039585990494e-05	3.56207876775102e-05	3.7528665753374e-05
K03664	0.000233706150788994	0.000231997990707581	0.000252123868177453	0.000237412942939981	0.000299519905918497	0.000305627132285371
K03665	0.000667557441183466	0.000664801352058564	0.000645973710476886	0.000608352273480621	0.000654259843105006	0.000642040066900044
K03666	0.000103415895573083	0.000107086476900092	0.000107969067112606	0.000110389714472801	9.23118244167829e-05	8.84944777978415e-05
K03667	0.000495648852581279	0.000503027615601399	0.000451346827084464	0.000494108933772718	0.000595487499941119	0.000611860839032052
K03668	8.97806088534362e-07	1.33047030005684e-06	3.16192784992939e-05	3.46006760435759e-05	1.10468871171672e-06	1.13891508991407e-06
K03669	0.000215896099257208	0.000219622053452437	0.000395211215918762	0.000422534729065567	0.000238217887968587	0.000235239171383305
K03670	0.000195977385869892	0.000197659240901241	0.000363374315026423	0.000382561896994844	0.000209126776834218	0.000203853173612523
K03671	0.000270095923324954	0.000266986660153457	0.00027064650544874	0.000236840734150703	0.000358125194868303	0.000365975947730253
K03672	6.04340597646841e-05	6.07783647553279e-05	7.88897374485083e-05	8.66120847185729e-05	6.91456854144448e-05	6.961242581681e-05
K03673	7.26267511270381e-05	7.19751874913217e-05	0.000169633033123164	0.000191536148144757	0.000130891581783496	0.000137161531772862
K03674	2.15599435609372e-07	3.76667445939995e-07	1.78704361925847e-05	1.98502039200123e-05	6.12133335467491e-07	6.56167559163592e-07
K03675	1.17850846596521e-05	1.31415780722802e-05	3.05943059574397e-05	3.31343841388657e-05	2.11340724863454e-05	2.17096899485426e-05
K03676	8.70361438654803e-05	8.90741858959696e-05	9.20100776052786e-05	9.4283960524575e-05	7.00197289999603e-05	6.69953319504073e-05
K03679	8.94391836692294e-09	8.57984319438789e-09	2.27371007118387e-09	2.43429168992238e-09	1.30986074326933e-08	1.29995004048213e-08
K03680	5.51528838674532e-07	4.95682376751205e-07	4.61111433575563e-07	5.32778973192937e-07	1.18486995735171e-08	1.08433541328947e-08
K03683	4.21239102844417e-05	4.23549947716646e-05	0.000110910454299133	0.000125063557090255	4.07850370962189e-06	4.12140234506397e-06
K03684	0.000586025695125469	0.000594783548879318	0.00040621483432134	0.000430940970684385	0.00042172098155181	0.000422358730409134
K03685	0.000333985413017095	0.00033554029420139	0.00037968116002546	0.000353379840718571	0.000446698225089046	0.000453131477022275
K03686	0.00129429668225222	0.00126450189827778	0.000802124385258824	0.000783152594399292	0.00107700430449753	0.00109497830791151
K03687	0.000293604303609742	0.000291633505244622	0.000290271209483201	0.000278897630522571	0.000338449037755015	0.000343181061313102
K03688	0.000640581058213441	0.00065121367691335	0.000616643659543264	0.000651543636788368	0.000459890504884838	0.000427274259309074
K03690	3.76416276393632e-05	3.76084626936566e-05	0.000113184827590026	0.000120496054043201	2.38078770914692e-05	1.71571098861095e-05
K03692	7.60560186197509e-06	8.37602639527138e-06	1.47333051220017e-05	1.48808878676924e-05	5.53551874616884e-06	3.77691635698229e-06
K03693	1.22041862011607e-05	1.26768361288035e-05	7.41136755653737e-06	6.01732836027942e-06	1.72438581293007e-06	1.63719638380615e-06
K03694	0.000752218586242625	0.000777204189531382	0.000911951486626156	0.000954095315579421	0.00104255270238757	0.00106092172076183
K03695	0.00146084276883164	0.00144560133539792	0.00131753768756916	0.00129043475510456	0.00171522393067864	0.00174792235420197
K03696	0.000601975645059635	0.000565684088356909	0.000460555756216139	0.000377350852921019	0.000533117300563434	0.000524923365987857
K03697	6.45127070768994e-06	7.89870977118363e-06	9.50055589130254e-06	6.8724414924011e-06	2.52359122970486e-06	2.34729991052989e-06
K03698	4.27106351048551e-05	4.13465656316135e-05	4.72063225888716e-05	2.80449788486586e-05	3.98142742943288e-05	4.09366656480913e-05
K03699	0.000505868758428629	0.000503270359248287	0.000450176024781169	0.000373459700579166	0.000604189065822337	0.000603032678110058
K03700	2.19182615540311e-06	2.7405698261197e-06	2.06219802123003e-05	1.10843123332875e-05	5.89005499968023e-06	6.21775877718246e-06
K03701	0.00232751469838418	0.00228573866361552	0.00208605561902776	0.00190781971887175	0.00248169930977539	0.00246934165212305
K03702	0.00115983249450408	0.00115564992128907	0.0011165281129128	0.00107209727553257	0.00143109397829111	0.00145695541613201
K03703	0.000979387621773239	0.000976790174225986	0.000959047034822408	0.000920727936985831	0.00118987307428462	0.00121080548589985
K03704	0.000514258936885694	0.000521478242970638	0.000440835877548223	0.000456692341723802	0.000376913943086263	0.00037305336577045
K03705	0.000426104248908019	0.000425027092165118	0.0002938185904667	0.000275930056178376	0.000421584046749314	0.00042602790180361
K03706	3.62608510246075e-06	4.21027127708163e-06	2.67704586805522e-05	2.17844381328805e-05	3.45903422522122e-05	3.60824382201182e-05
K03707	0.000108766439022292	0.000109990286602744	8.1476325985032e-05	9.3715532164812e-05	0.000138256463774594	0.000148283511573403
K03708	1.35309788201215e-06	1.73779916924085e-06	1.00604026090773e-05	8.08596995321242e-06	1.91200042953916e-05	1.99817263333361e-05
K03709	0.000156595067637431	0.00014405051971842	3.20087991385533e-05	3.72030523805533e-05	1.7080861743373e-05	1.41878323628965e-05
K03710	0.000468464876845457	0.000466684898922205	0.000393187071687721	0.000404108755373351	0.000351002837833988	0.000322110451854074
K03711	0.000254156800517444	0.000248040435770234	0.000265591327231619	0.000249735494488914	0.000313693790380891	0.000322448487287918
K03712	5.50506758927439e-07	5.99434428563137e-07	1.40019856799038e-05	1.59148743179547e-05	1.03103054885858e-06	9.16340144586274e-07
K03713	2.22840994644977e-06	2.47325574386655e-06	2.63075353231925e-06	2.48825679998114e-06	2.87507310889759e-07	2.66587020364704e-07
K03715	2.26138833543418e-05	2.19348863579274e-05	1.62313051126646e-06	1.44293041783333e-06	1.41161653273e-06	9.54192619654738e-07
K03716	1.00576599164429e-05	7.79585496838988e-06	2.47552160602893e-05	2.53879644416909e-05	7.26367096775119e-05	7.93917497380206e-05
K03717	7.11852682252235e-05	7.39359316448331e-05	0.000175088054290271	0.000181853302885693	7.87949944721831e-05	6.78040397828678e-05
K03718	6.05677204685418e-05	5.65396854210654e-05	9.45926933552202e-05	6.49751329527233e-05	0.000115076583450844	0.000119799033695777
K03719	0.000412390979833274	0.000428715181709497	0.000505630029797039	0.000520886462853734	0.000314935425755112	0.000288504465133488
K03720	3.57072102517026e-06	3.07444682178064e-06	1.89052127933402e-05	2.07210649764511e-05	4.73516750244346e-06	4.05835227711496e-06
K03721	3.96776241262995e-05	4.64444950941618e-05	0.000269767638226783	0.00028908449728443	3.4960480680465e-05	3.46214167881414e-05
K03722	0.000595556688375024	0.000610642556773592	0.000707231636107675	0.000732103924036247	0.000564557244453062	0.000531103323208724
K03723	0.0017357175442009	0.00173395524022867	0.00168691053362618	0.00164964983781376	0.00209459069286322	0.00212633878768683
K03724	0.00165679314991312	0.00164747015139244	0.000776998202904767	0.000854863304051561	0.000645607348032624	0.000623316379590328
K03725	9.14965682782989e-07	7.59261451098081e-07	3.86435965180366e-07	4.933715209072e-07	2.0033474359214e-06	2.21250810346587e-06
K03726	5.34919736186203e-06	5.62013218806134e-06	6.9024878080859e-06	6.45739207814016e-06	6.95233347430125e-06	5.75693333510869e-06
K03727	0.000213316008730873	0.000194372539871911	1.94817778939151e-05	4.02729465392197e-05	1.30866450623769e-05	1.34774288130019e-05
K03731	4.72372839105731e-07	4.56783569868568e-07	1.13848771598559e-07	1.31737069635977e-07	7.48119389769027e-09	8.49588368308697e-09
K03732	0.000131836300898917	0.000133935945307146	0.00024201448486448	0.000267056833824282	6.85750096499636e-05	6.5425857870999e-05
K03733	0.000479794275572607	0.000480796426321448	0.000435401652851764	0.000415752595660147	0.000413770313196258	0.000405811075652159
K03734	0.000424957414346558	0.000426703438423597	0.000459990808268089	0.000435784235323946	0.000368442664312041	0.000356768585943156
K03735	0.00022837648369809	0.000235312085678621	0.000251641284316658	0.00025811046924741	0.000283546141499304	0.000287278783541448
K03736	0.000116729271350693	0.000120126650242409	0.000140775072814456	0.000145121303793568	0.000152114431061229	0.000154144797306195
K03737	0.000420147621367777	0.00041752733654277	0.000673843386805118	0.000572693934156295	0.00140857835277195	0.00146946650510993
K03738	6.6283911591317e-05	7.19654087357558e-05	0.00010238052202319	9.39449083135008e-05	0.000126385212251501	0.000119543737264064
K03739	1.07104997847505e-05	1.17979290414516e-05	3.0776935333656e-05	2.79539444800366e-05	6.75281401548693e-05	6.98519910697893e-05
K03740	3.93110273333435e-06	4.93821648463207e-06	2.03365536049055e-05	1.9036777610956e-05	4.90711669164854e-05	5.06590401968737e-05
K03741	0.000168025834529345	0.000168969031298844	0.000139725727251106	0.000131553842542713	0.000194467804509308	0.000195953793583817
K03742	0.000340268325642547	0.000335773214267831	0.000328477447068005	0.000307113214198681	0.000343211454744815	0.000348833405100599
K03744	0.000261531052370724	0.000261881482806715	0.000254834779145112	0.000230014601419462	0.00025959628686465	0.000251053163798555
K03745	4.24498398442975e-05	4.39236275479862e-05	5.29650515074693e-05	5.64280396095856e-05	2.43370640029707e-05	2.2365498329138e-05
K03746	5.96188992151826e-05	5.88857372608429e-05	0.000104664006335787	0.000105381418123477	6.18662355265493e-05	4.93698140666789e-05
K03747	2.79948570829962e-05	2.67086918055129e-05	4.83592641881272e-05	5.02130585301291e-05	1.1662070434945e-05	8.51822271147973e-06
K03748	1.8533362454168e-05	1.80566961020679e-05	5.67720313114922e-05	5.51000280484723e-05	8.78654977811628e-06	9.65984206949416e-06
K03749	2.91335494889029e-05	2.9897359080969e-05	0.000135115100026818	0.000147377916315396	0.000123892023193583	0.00012785800031765
K03750	0.000746265543815808	0.000747702289759228	0.000620166249282244	0.000696706731164373	0.000810589696516331	0.000837906016657817
K03752	0.00017900914816337	0.000180968167216388	0.000192018137786574	0.000209966411209882	0.000211151443183349	0.000216872433306447
K03753	6.80841071588479e-05	7.04608944255043e-05	9.68559670705525e-05	0.000106887013074742	0.000153945005464654	0.000161338229415627
K03755	1.99002238580586e-08	1.0200991948177e-08	1.42003397249906e-05	1.6876651648921e-05	6.5920646353199e-07	7.11269933015332e-07
K03756	5.61532604523103e-06	6.06007322138416e-06	5.95424594512544e-05	6.48784599581342e-05	6.23926466502174e-06	5.90443715042699e-06
K03757	6.20687852734507e-08	5.19835891194752e-08	4.2644805892568e-05	4.72231964314653e-05	1.60936067271268e-06	1.75179384357352e-06
K03758	0.00011016022093515	0.000114257247234227	0.000243890594978591	0.000267754521367417	7.98119981782866e-05	6.86164474817562e-05
K03759	5.66456575479944e-06	5.43087041642478e-06	4.5652874688221e-05	4.92378784643919e-05	7.0657814920714e-06	5.95389999149378e-06
K03760	0.000181030572380863	0.00018711991483269	0.000360055692034229	0.00041477852298376	0.000312440047408418	0.000336440984740665
K03761	0.000402649968309901	0.000404790417711445	0.000352564669997149	0.000398989897474389	0.000356322509037669	0.000365566616176955
K03762	0.0004181090059118	0.000422907320745846	0.000515597203119996	0.000552632593944121	0.000365395612009616	0.00033320580813994
K03763	1.50441034597452e-05	1.88210032057215e-05	0.000336584519163039	0.000181376656285755	0.000177743755010389	0.000186852929625344
K03764	2.61036288391725e-07	2.7428146073086e-07	2.00678726033821e-05	2.21312208593381e-05	7.37511132552825e-07	8.04096017570948e-07
K03765	8.60971474434329e-07	9.04260488289533e-07	4.6729785557298e-05	5.18126994637985e-05	2.05339548321271e-06	2.21146474592648e-06
K03767	0.000120056947796347	0.00011950920698322	0.00011650756656386	0.000128134778814136	5.15843795410975e-05	4.64885153319307e-05
K03768	0.000190572262800343	0.000184963496636146	0.000241953280814174	0.000224615594482588	0.000303609038211209	0.000309093809928696
K03769	0.00025832755382398	0.000266341560348211	0.000308298188862029	0.00031181676540325	0.000329204526178446	0.000322630657053576
K03770	0.000523833080703254	0.000535719767632125	0.00067702656506213	0.000660520783168504	0.000683277332459956	0.000693908099882435
K03771	0.000377996455264748	0.000386598368951971	0.000512280984877621	0.000463794197852453	0.000507321516159172	0.000501759608069448
K03772	7.11432020955142e-05	6.99672051027093e-05	0.000104505955946863	0.000108594743968668	6.49066074180059e-05	6.13894269618426e-05
K03773	5.06614168016432e-05	5.38624355052863e-05	0.000215850347888422	0.000198060711126002	0.000134852495292297	0.000138200370574726
K03774	3.84246831668443e-06	5.47653120101411e-06	8.60735723619187e-05	9.12784387452635e-05	1.80775838889068e-05	1.28817878000657e-05
K03775	6.29535411167055e-05	6.43933613385069e-05	0.000192489803415414	0.000192377526568088	0.000230554227568006	0.000239381549504948
K03776	6.2614415308228e-05	6.93766521567896e-05	0.000301930164274259	0.000329065405052577	0.000214460046815261	0.000216784856576393
K03777	0.00015069140674715	0.000149215782282068	0.00019595105336238	0.000214340131274544	0.000109011138124734	0.000106376548808336
K03778	9.95670869211523e-05	9.72300013371226e-05	0.00020637917142054	0.000190961908631121	9.52412339043529e-05	9.03107016068028e-05
K03779	2.11120322439977e-06	2.37754049442171e-06	4.11853153278275e-05	4.55290853289208e-05	1.48843550724655e-05	1.55237342436918e-05
K03780	1.4300039067171e-06	1.60460334400743e-06	2.7122474621233e-05	2.97060052072867e-05	1.07606621538514e-05	1.10721463349583e-05
K03781	0.000688121480696841	0.000703877860691801	0.000833721153870283	0.000908689199263672	0.000744018171688988	0.000756880386748595
K03782	0.000741928085277943	0.000735955643118558	0.000610862497188342	0.000635890650124837	0.000422140993262785	0.000411378029978318
K03783	0.000197917428850163	0.000188010940714995	0.000112449677586392	8.19534329214684e-05	0.000160185730805071	0.000161663181096477
K03784	2.14581337632548e-05	1.99981895041769e-05	9.99359936824731e-05	9.71553139724647e-05	9.21319521614074e-05	8.86932806289595e-05
K03785	2.37194159796988e-05	2.40098420499951e-05	5.21878371561493e-05	5.53588132681965e-05	5.19955079340235e-05	5.26671969908175e-05
K03786	0.00021130251378148	0.000211030670883378	0.000233757633293605	0.000232565549103494	0.000281697019159196	0.000287439337844949
K03787	0.000315224988333897	0.000315363880213263	0.000323430131161041	0.000318941260078857	0.000415511603101606	0.000425510290779536
K03788	1.98048543295483e-07	2.15531285408955e-07	1.95253149300324e-05	2.24184801371774e-05	1.31818997231424e-06	1.38400153889474e-06
K03789	0.000236728141772742	0.0002353699325281	0.000192182115225633	0.000195928993050982	0.000177047646954885	0.000173729915677884
K03790	0.000172111478009055	0.000171835414500016	0.000121732760202624	0.000128620828681846	0.000110823316317304	0.000111980147776618
K03791	8.29642688061744e-05	8.54160642288559e-05	7.06468118530935e-05	7.93110207623452e-05	4.07522110267981e-05	3.99876518731015e-05
K03793	6.34788011247852e-05	6.24671708420975e-05	4.33851695663001e-05	4.56237858292301e-05	2.49044915386937e-05	2.16624130624677e-05
K03794	7.57889512133207e-08	1.08618680214941e-07	1.2632254905677e-07	6.81873404399242e-08	1.10756255437089e-10	1.12327537387649e-10
K03795	3.2944304004247e-05	3.42051976680423e-05	4.53725016666248e-05	4.07985141919596e-05	6.09386424491054e-05	5.57091991514234e-05
K03796	2.73590657403069e-06	3.33335618142986e-06	4.98571206800046e-05	6.29715950340454e-05	7.22067220623643e-05	8.32342808766969e-05
K03797	0.00103352914069995	0.00103214708405965	0.00119210398491358	0.00106287740971054	0.00125284468777694	0.00128841924242336
K03798	0.00117615655654434	0.00116399022962395	0.00143534892658338	0.00128126423595107	0.00153041838018661	0.00153822356865997
K03799	0.000465717157363349	0.000460340931232107	0.000367565133590722	0.000383228103334326	0.000301984270217089	0.000294254903527783
K03800	4.69861534522154e-05	4.50399005536072e-05	0.000156162195381476	0.000128509765210194	8.84128492088319e-05	8.91177259843851e-05
K03801	0.000326455369919944	0.000325763589077895	0.000263898288525619	0.000258226003675115	0.000250642574024252	0.000246340066924782
K03802	0.000122992620718863	0.00012016332198632	0.00021077468819455	0.000186064337845064	0.000231961516234502	0.000199905289413858
K03803	9.10821990698843e-06	1.01635076842178e-05	5.58022411441626e-05	5.6094952062339e-05	1.20677685742762e-05	1.16603747148891e-05
K03804	6.85749142811251e-08	6.92523340019958e-08	3.76649147334104e-05	4.1443610676396e-05	1.30358497091179e-06	1.43508694017127e-06
K03805	1.18542382542883e-05	1.27909339903775e-05	6.69813509231283e-05	7.20041963715878e-05	1.04659005239154e-05	8.25075250803701e-06
K03806	1.00901995194519e-05	1.1925828924708e-05	0.000117719484592566	0.000122933571744367	3.39804394191216e-05	2.59907126338199e-05
K03807	4.18703337318678e-05	4.18170424892318e-05	9.55499991342961e-05	0.000107086963464038	2.77380921798328e-06	2.82613644203575e-06
K03808	3.4103927558949e-05	4.078580718148e-05	0.000329564696414523	0.000356908547564576	0.000138617653782746	0.000139333044747374
K03809	0.00020127492220827	0.000207131671841257	0.000226386732911969	0.000242243277498567	0.000163837068834622	0.000156640320864583
K03810	2.60660546094577e-05	2.52101880871769e-05	5.4862810896447e-05	6.01142948341135e-05	1.14077385526422e-05	1.20541988390729e-05
K03811	9.40424892721443e-05	9.22837569060456e-05	0.000140829786012133	0.000141241836316746	8.87434246075997e-05	9.4123274018907e-05
K03812	6.38204473699517e-07	1.23397761037446e-06	2.42430265913596e-05	2.684087593744e-05	6.43274073417654e-07	6.44440255337556e-07
K03813	3.95416154188012e-05	4.16575884392104e-05	2.57803644045779e-05	3.05701299612453e-05	8.50364199780045e-05	8.87135181932336e-05
K03814	0.000239023724997786	0.000242822378966827	0.000243459527427009	0.000229947978860146	0.000212160940324793	0.00020415496266538
K03815	1.29829094040299e-05	1.3738151235401e-05	2.95338360252373e-05	2.89349328316232e-05	1.31525834283002e-06	1.21370635051563e-06
K03816	3.05236406937378e-06	4.9293930811154e-06	7.76083189498678e-05	6.44515198173445e-05	3.14871237853574e-05	3.23745808631137e-05
K03817	3.44577453090223e-05	3.37071184902126e-05	3.61238465241446e-05	3.44694532227812e-05	4.71475055639426e-05	4.88634972511614e-05
K03818	4.99381654828586e-05	5.0758170320592e-05	3.97097127455326e-05	3.68492585743396e-05	3.60903522627183e-05	3.60404291083077e-05
K03819	2.2932625565872e-07	2.28584603900305e-07	1.28978774782174e-05	1.44679093524703e-05	2.20165689272565e-06	1.71504527540996e-06
K03820	0.00061627048827013	0.000622724763682113	0.000567150687550735	0.000614315041095088	0.000613319857341631	0.000617765734726695
K03821	0.000569061314348822	0.000597128527295858	0.000581597990952209	0.000586599164365339	0.0005605824163322	0.000532007488791513
K03822	6.64428282071401e-05	6.22398814730643e-05	1.85267032319679e-06	4.6511241976192e-06	9.01768329183103e-07	9.95008201646333e-07
K03823	0.000280909034298804	0.000282336745412581	0.000227793996076278	0.00022385379042655	0.000288134380658398	0.000283769059802781
K03824	7.79647520146105e-05	7.90203137273633e-05	8.32319047645451e-05	8.82683507715241e-05	4.34699564951959e-05	4.00215972378893e-05
K03825	2.21290608448034e-05	2.26245621982111e-05	5.34070808640116e-05	5.6908531689447e-05	2.12358802538966e-05	1.97352989906754e-05
K03826	3.14787745192191e-06	3.64264095626157e-06	3.23078521914386e-05	3.44092592351378e-05	1.22959655963358e-05	1.31858722184187e-05
K03827	4.15626416042276e-05	4.30040426830689e-05	7.1669773338275e-05	6.9348237509656e-05	4.01809466687467e-05	4.01635889565536e-05
K03828	1.54680705589573e-05	1.5777453757096e-05	4.71327173699752e-05	4.45769018621895e-05	4.98845274103458e-05	5.15784585599287e-05
K03829	4.35318225039266e-05	4.40814785674658e-05	3.0911301651371e-05	3.30686583060214e-05	2.74038788475611e-05	2.64957655238748e-05
K03830	3.99193238628019e-05	4.08404445571946e-05	3.14243968729433e-05	3.246558368872e-05	3.77104046239398e-05	3.90437194032803e-05
K03831	6.14621510150522e-05	6.19065450021052e-05	9.80444329869558e-05	0.000109347435364226	0.000144976874977358	0.000149959775073556
K03832	0.00190704485593244	0.00186245066649017	0.000979130568159484	0.000992138178970258	0.00118374472448303	0.00119258337940379
K03833	0.000161481940030087	0.000158320550231368	0.000235176327180951	0.000277398076710207	0.000348638951398377	0.000375046654406559
K03834	9.72028418895351e-06	8.56838353337328e-06	7.62993127856639e-05	8.23522575666532e-05	2.85248426827998e-06	3.12685021932234e-06
K03835	1.64412607047597e-06	2.0728061718699e-06	7.66723719321684e-05	8.47288522354113e-05	4.5813102329672e-06	4.73075987401443e-06
K03836	1.98223094921349e-08	9.19715744521634e-09	1.11057433077951e-05	1.40726486330304e-05	5.18651354336219e-07	5.76048846645254e-07
K03837	2.6989025016656e-05	3.07834545181798e-05	0.000170158303245615	0.000199084873145802	0.000136718560168625	0.000155855884902381
K03838	1.16488147417457e-07	8.88518648549013e-08	3.40518298090759e-05	3.97219476479479e-05	1.54599011007106e-06	1.66044538915717e-06
K03839	1.5131740969488e-05	1.62936805657665e-05	9.05777798903189e-05	8.86815525716358e-05	0.000104575838518318	0.000117357263216875
K03840	2.41640456995835e-07	5.06037630804949e-07	3.55026352044981e-05	3.91709290260657e-05	1.13671049204284e-06	1.21994136482791e-06
K03841	0.000259976473792231	0.000267227727461445	0.000310220530265206	0.000338514520792988	0.000310708924775368	0.000313944414020997
K03851	9.00172839785199e-06	9.80793479545876e-06	3.37833172504156e-05	3.36792404976143e-05	1.2447426511703e-05	1.17717597896647e-05
K03852	5.58563301933985e-05	5.60736607317154e-05	8.0341571331679e-05	8.03514919100485e-05	5.1062821570142e-05	4.78400371295679e-05
K03855	1.91999926146436e-05	1.99332935098236e-05	1.64583020633776e-05	1.84645612692979e-05	1.62709225092052e-05	1.56147015906702e-05
K03856	0.00013180304857747	0.000121712091716397	7.9446697129999e-05	6.68350433932861e-05	0.000131566446891118	0.000125105884666138
K03862	0.000140666891896203	0.000149342555503182	0.000150018566923838	0.000160456573601678	0.000137175289876909	0.000131299730344372
K03863	0.000118221071348152	0.00012215794249394	0.000143101725255487	0.000151252463893596	8.99228788751318e-05	7.774400850722e-05
K03867	5.17394602847731e-06	4.71674496319275e-06	2.26739002022096e-06	2.26311728266887e-06	2.5434902445147e-06	2.54562171430371e-06
K03885	0.000788109555918124	0.000782701509146992	0.000611752871623611	0.000626380742697867	0.000579950444979424	0.000578402676266321
K03886	5.92199688726031e-06	5.63756426988251e-06	2.74573639160702e-07	1.88674270266127e-07	4.43709190335363e-08	4.35749814670886e-08
K03887	6.56729157306771e-06	6.3520105179589e-06	3.18272839868432e-07	2.19866191602528e-07	8.68879015490213e-09	8.95077758221745e-09
K03888	4.29577878976347e-06	3.96121506815141e-06	3.59029355153351e-07	2.54903537942596e-07	7.82731535831052e-09	6.67907613722299e-09
K03889	6.47803996158116e-05	5.8534316078564e-05	9.16692443181826e-06	1.6266926793776e-05	7.48214191463929e-06	7.75922667556416e-06
K03890	8.37879713638899e-05	7.60877892448002e-05	7.42185408861846e-06	1.6867892403129e-05	3.50959060637484e-06	3.91535592762783e-06
K03891	0.000130683023325474	0.000118762182211282	1.33022019602165e-05	3.00088156197862e-05	5.48916239864484e-06	6.23347989185727e-06
K03892	0.000576433694312799	0.000574954240659641	0.00039487700754947	0.000420995839215522	0.000401054163772633	0.00040460799872898
K03893	7.0932095366692e-05	7.55719566881231e-05	0.000185093642267711	0.000211736623479794	0.000338764299610045	0.00036852390903219
K03894	7.49689669099252e-06	7.19309615177417e-06	3.96993497613003e-05	4.37692201875096e-05	1.05508548443711e-05	1.1215942927027e-05
