#OTU ID	A-1	A-2	B-1	B-2	C-1	C-2	taxonomy
ZOTU_424	0.001054	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_425	0.0007634	0.0008211	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
ZOTU_426	0	0	0.001595	0.0008926	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Nitrincola,s:Nitrincola_lacisaponensis
ZOTU_427	0.0006543	0.0004926	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_428	0.001854	0.001355	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_429	0	0	0.00117	0.000781	0	0	d:Bacteria,p:"Fusobacteria",c:Fusobacteriia,o:"Fusobacteriales",f:"Fusobacteriaceae",g:Cetobacterium
ZOTU_430	0.0007634	0.00078	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_431	0.0007634	0.0007389	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Burkholderiaceae
ZOTU_432	0	0	0.001117	0.001562	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_433	0.001054	0.0006568	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
ZOTU_434	0.0008361	8.211e-05	0	0	0	0	d:Bacteria
ZOTU_435	0	0	0.002553	0.002399	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_436	0.0007997	0.0008211	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_437	0	0	0.0004786	0.0001674	0.001042	0.001137	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_438	0.000727	0.0008621	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_439	0	0	0.0008509	0.0005578	0.001563	0.001406	d:Bacteria,p:"Synergistetes",c:Synergistia,o:Synergistales,f:Synergistaceae,g:Cloacibacillus
ZOTU_440	0.0009451	0.0004516	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_441	0	0	0.0006913	0.0006136	0.0007814	0.0008077	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_442	0.001127	0.0006979	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ZOTU_443	0.0008361	0.001437	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas
ZOTU_444	0.00149	0.001601	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_445	0.0007634	0.0009032	0	0	0	0	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae
ZOTU_446	0	0	5.318e-05	5.578e-05	0.001615	0.0007777	d:Bacteria,p:"Synergistetes",c:Synergistia,o:Synergistales,f:Synergistaceae,g:Aminivibrio,s:Aminivibrio_pyruvatiphilus
ZOTU_447	0	4.105e-05	0	0	0.0001042	0.001286	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ZOTU_448	0	0	0.0008509	0.001004	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Marinobacterium
ZOTU_449	0.0009088	0.0007389	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Luteimonas
ZOTU_450	0.001091	0.0008621	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_451	0	0	5.318e-05	5.578e-05	0.001407	0.0007179	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Shewanellaceae,g:Shewanella
ZOTU_452	0.000618	0.0007389	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae
ZOTU_453	0.0006907	0.001437	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_454	0	0	0.00101	0.00106	0	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_455	0	0	0.001489	0.00145	0	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Roseovarius
ZOTU_456	0.0006543	0.0006158	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_457	0.001309	0.00156	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Solimonas
ZOTU_458	0.0009451	0.001108	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_459	0.0006907	0.0007389	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae
ZOTU_460	0.001018	0.0005337	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_461	3.635e-05	4.105e-05	0.002765	0.002176	5.209e-05	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_cuatrocienegasensis
ZOTU_462	0.0008361	0.0008621	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium
ZOTU_463	0.0009451	0.001108	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Rhodanobacter
ZOTU_464	0.0008724	0.0006979	0.0001064	5.578e-05	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Phyllobacteriaceae
ZOTU_465	0.0009451	0.0007389	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_466	0.0008361	0.0008211	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Microbacteriaceae
ZOTU_467	0	0	0.001223	0.0008926	5.209e-05	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_468	0	0	5.318e-05	0.001785	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter
ZOTU_469	0	0	0.00101	0.0005021	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas
ZOTU_470	0.000618	0.0009032	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_471	0.0009451	0.001232	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Xanthobacteraceae,g:Pseudolabrys,s:Pseudolabrys_taiwanensis
ZOTU_472	0.000727	0.0006158	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae
ZOTU_473	0.000618	0.0004105	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis
ZOTU_474	0	0	0.0002127	0.001506	0.0001563	0.0001795	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Cellulomonadaceae
ZOTU_475	0.0007634	0.001232	0	0	0	0	d:Bacteria,p:"Actinobacteria"
ZOTU_476	0.0008724	0.0009853	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_477	0	0	0.0002659	0.00145	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter
ZOTU_478	0	0	0.001808	0.001562	5.209e-05	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Thauera
ZOTU_479	0.0003635	0	0.0006382	0.0005021	5.209e-05	5.983e-05	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_480	0.0007634	0.0009853	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_481	0.001599	0.001191	0	5.578e-05	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingomonas
ZOTU_482	0	0	5.318e-05	0	0.0008335	0.0008376	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae",g:Macellibacteroides
ZOTU_483	0.0007634	0.0008621	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae,g:Amycolatopsis
ZOTU_484	0.0005089	0.0003695	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
ZOTU_485	0.0005816	0.0004516	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales
ZOTU_486	0	0	0.0006913	0.0004463	0.0001042	0.0001496	d:Bacteria,p:Ignavibacteriae,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae
ZOTU_487	0.0006543	0.0004105	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,g:Reyranella
ZOTU_488	0.001091	0.0009032	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_489	0	0	0.0009041	0.0007252	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_490	7.27e-05	0.0001642	0.0006913	0.0007252	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Novosphingobium
ZOTU_491	0.0005089	0.0007389	0	5.578e-05	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_492	0	0	0.0004786	0.0006694	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_493	0	0	0.0001064	0.0002789	0.0004168	0.0007179	d:Bacteria,p:"Synergistetes",c:Synergistia,o:Synergistales,f:Synergistaceae,g:Cloacibacillus
ZOTU_494	0.0009088	0.0003695	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_495	0.0001091	8.211e-05	0.0005318	0.0004463	0.0004688	0.0004188	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingosinicella
ZOTU_496	0	0	0.001117	0.001116	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Aeromonadales
ZOTU_497	0.001054	0.001437	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_498	0.0009088	0.001108	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium
ZOTU_499	0.0005816	0.0005747	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium
ZOTU_500	0	0	0.0008509	0.001116	0	2.991e-05	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium
ZOTU_501	0.0007997	0.0008211	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_502	0.001272	0.001355	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae
ZOTU_503	0.000727	0.0003695	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_504	0.0005816	0.0006568	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_505	0.000727	0.0004926	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium,s:Mycobacterium_agri
ZOTU_506	0.0005453	0.0002874	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_507	0	0	0.0003723	0	0.001459	0.001436	d:Bacteria,p:"Synergistetes",c:Synergistia,o:Synergistales,f:Synergistaceae,g:Cloacibacillus
ZOTU_508	0.000618	0.0006568	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
ZOTU_509	0.0007634	0.0007389	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_510	0.0006543	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,g:Reyranella
ZOTU_511	0.0003635	0.0006158	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Erythrobacteraceae
ZOTU_512	0.0006543	0.0002874	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Mycobacteriaceae,g:Mycobacterium,s:Mycobacterium_heckeshornense
ZOTU_513	0.0001091	0.0006158	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria,g:Spartobacteria_genera_incertae_sedis
ZOTU_514	0	0	0.00101	0.0008926	0	0	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Campylobacteraceae,g:Arcobacter
ZOTU_515	0.0005089	0.0004926	0.0001595	0.0002789	0.0001042	0.0001496	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingobium
ZOTU_516	0.0006543	0.0004105	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
ZOTU_517	0	0	0.001117	0.0005578	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:Pseudomonas_salegens
ZOTU_518	0.0002908	0.0006568	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_519	0.0005089	0.0005747	0	0	0	0	d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Carnobacteriaceae,g:Carnobacterium
ZOTU_520	0.0003635	0.0005747	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae
ZOTU_521	0	0	0.001064	0.0005021	0	0	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium
ZOTU_522	0.0009088	0.00078	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Streptomycetaceae
ZOTU_523	0.0006907	0.0009032	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_524	0.0008361	0.0001642	0	0	0	0	d:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes
ZOTU_525	0.000618	0.0003695	0	0	0	0	d:Bacteria
ZOTU_526	0	0	0.0007977	0.0008368	0	0	d:Bacteria,p:"Bacteroidetes",c:Flavobacteriia,o:"Flavobacteriales",f:Flavobacteriaceae,g:Flavobacterium
ZOTU_527	0.0005816	0.0005337	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_528	0.0005453	0.0004926	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_529	0.000618	0.0006979	0	5.578e-05	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_530	0.0005453	0.0005337	0	0	0	0	d:Bacteria,p:"Verrucomicrobia",c:Spartobacteria
ZOTU_531	0.0009088	0.001067	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_532	0.001163	0.001149	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6
ZOTU_533	0.001636	0.001314	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Alcaligenaceae,g:Bordetella,s:Bordetella_petrii
ZOTU_534	0	0	0.0007977	0.0009483	0	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Epsilonproteobacteria,o:Campylobacterales,f:Campylobacteraceae,g:Arcobacter
ZOTU_535	0.00149	0.001232	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_536	0	0	0	0	0.0006772	0.0003889	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Rhodobiaceae,g:Lutibaculum,s:Lutibaculum_baratangense
ZOTU_537	0.001381	0.001806	5.318e-05	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Hyphomicrobium
ZOTU_538	0.0005453	0.0004516	0.0004786	0.0001116	5.209e-05	0.0001197	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Devosia,s:Devosia_insulae
ZOTU_539	0.001381	0.001396	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micrococcaceae,g:Arthrobacter
ZOTU_540	0.001381	0.001519	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_541	0.001709	0.001067	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_542	0.0005453	0.0004516	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3
ZOTU_543	0.0005453	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_544	0	0	0	0	0.0003647	0.0003889	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_545	0.0009451	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_546	0	0	0.001542	0.0006136	0	0	d:Bacteria
ZOTU_547	0.0007997	0.0005747	0	0	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae
ZOTU_548	0	0	0.0007445	0.0003905	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Azoarcus
ZOTU_549	0.0005816	0.001437	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides
ZOTU_550	0.0008724	0.0004516	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16
ZOTU_551	0	0	0.001064	0.0002789	0.0001042	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_552	0.0002545	0.0007389	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga,s:Chitinophaga_japonensis
ZOTU_553	0	0	0.0005318	0.0005578	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas
ZOTU_554	0.0009815	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales
ZOTU_555	0.0012	0.001396	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae
ZOTU_556	0.0005453	0.0002463	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria
ZOTU_557	0	0	0.0006382	0.0007252	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_558	0.0006543	0.0005747	0	0	0.0001563	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_559	0.002072	0.002135	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Micromonosporaceae
ZOTU_560	0.001345	0.001191	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_561	0.0004362	0.0002463	0	0	0	0	d:Bacteria
ZOTU_562	0	0	0.0009572	0.0007252	0	0	d:Bacteria,p:Candidatus_Saccharibacteria,g:Saccharibacteria_genera_incertae_sedis
ZOTU_563	0	0	0.00133	0.000781	0	0	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Hydrogenophaga
ZOTU_564	0	0	0	5.578e-05	0.0004168	0.0002393	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_565	0.0006543	0.001232	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Pseudonocardiaceae
ZOTU_566	0	0	0.0007977	0.0005021	5.209e-05	0.0001197	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Rhodocyclales,f:Rhodocyclaceae,g:Methyloversatilis
ZOTU_567	0.0009815	0.001108	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae
ZOTU_568	0.000618	0.0003284	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_569	0.0005089	0.0008621	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_570	0.0005453	0.0005337	0	0	0	0	d:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales
ZOTU_571	0	0	0	0	0.0004688	0.0004786	d:Bacteria,p:"Bacteroidetes",c:"Bacteroidia",o:"Bacteroidales",f:"Porphyromonadaceae"
ZOTU_572	0.0003999	0.0002874	0	0	0	0	d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4
ZOTU_573	0.0006543	0.00078	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_574	0.0005816	0.0003695	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_575	0	0	0.00101	0.0006694	5.209e-05	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_576	0.0006907	0.0005747	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Taibaiella
ZOTU_577	0	0	0.0007977	0.0008368	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alishewanella
ZOTU_578	0.000618	0.0006158	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae
ZOTU_579	0	0	0.0009041	0.0006694	0	2.991e-05	d:Bacteria,p:"Proteobacteria",c:Betaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Acidovorax
ZOTU_580	0.0005453	0.0005747	0	0	5.209e-05	5.983e-05	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales,f:Bradyrhizobiaceae
ZOTU_581	0	0	0.0004786	0.0005021	5.209e-05	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_582	0	0	5.318e-05	0.0001674	0.000573	0.0005085	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Vibrionales",f:Vibrionaceae,g:Vibrio
ZOTU_583	3.635e-05	8.211e-05	0.0001595	5.578e-05	0.001302	0.0007777	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_584	0	0	5.318e-05	0.0001674	0.0007814	0.0008376	d:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales
ZOTU_585	0	0	0.0001595	0	0.0008335	0.0008675	d:Bacteria
ZOTU_586	0.0003635	0.0005747	0	0	0	0	d:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae
ZOTU_587	0.0007634	0.0009442	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium
ZOTU_588	0.0006543	0.0005337	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhizobiales
ZOTU_589	0.0008361	0.0005747	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales
ZOTU_590	0.000727	0.0002463	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria
ZOTU_591	0.0005089	0.0002053	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria
ZOTU_592	0	0	0.0007977	0.0008926	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Alteromonadales,f:Shewanellaceae,g:Shewanella
ZOTU_593	0.0003999	0.0006158	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Solimonas
ZOTU_594	0	0	0.0004254	0.0003347	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:"Vibrionales",f:Vibrionaceae,g:Vibrio
ZOTU_595	0.0002545	0.0004105	0	0	0	0	d:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Xanthomonadales,f:Sinobacteraceae,g:Povalibacter
ZOTU_596	0.0005453	0.0003695	0	0	5.209e-05	0	d:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Sphingomonadales
